CID;Meno/Priezvisko;Priezvisko;Tituly;pohlavie;Datum narodenia;Adresa;Danovy domicil;Stĺpec2;Stĺpec3
30004834;Yago;Huthmacher;;muž;13.7.1976;Leinburg ,Bayern, 91227;SK;0;SK
30005057;Hannelore;Harmssen;;žena;1.8.1976;Strausberg ,Brandenburg, 15344;DE;1;DE
30007702;VisarbekoviÄŤ;Schoenhaar;;muž;6.8.1976;Hemhofen ,Bayern, 91334;SK;0;SK
30007703;Aleem;KocatĂĽrk;;muž;19.8.1976;Kargow ,Mecklenburg-Vorpommern, 17192;AT;2;AT
30003671;Shaho;Boomgaarden;;muž;21.8.1976;Berlin ,Berlin, 13507;AT;2;AT
30008428;Ralph;Stankiewicz;;muž;22.9.1976;Immenstaad am Bodensee ,Baden-WĂĽrttemberg, 88086;AT;2;AT
30001254;Mikaeel;Lambrich;;muž;25.10.1976;Berlin ,Berlin, 13055;DE;1;DE
30000162;Sinay;Silbernagl;;žena;25.3.1977;Rietz-Neuendorf Buckow ,Brandenburg, 15848;DE;1;DE
30005646;HaĂŻle;Mispel;;muž;2.4.1977;Hinzenburg ,Rheinland-Pfalz, 54316;SK;0;SK
30003085;Eliam;Herrgesell;;muž;20.5.1977;MĂ¤hren ,Rheinland-Pfalz, 56459;AT;2;AT
30007811;Lenhard;Merx;;muž;26.5.1977;ReuĂźen ,Sachsen-Anhalt, 6188;DE;1;DE
30002344;Mirwais;Lemmermeyr;;muž;7.7.1977;Albersweiler ,Rheinland-Pfalz, 76857;DE;1;DE
30007029;Lillien;Sibbersen;;žena;19.7.1977;Thanstein ,Bayern, 92554;DE;1;DE
30007181;Sources;Sponnagel;;žena;6.8.1977;SchĂ¶neiche ,Brandenburg, 15806;DE;1;DE
30003649;Lela;Willim;;žena;20.8.1977;Wolferschwenda ,ThĂĽringen, 99713;DE;1;DE
30004211;Maxe;Hoernle;;muž;15.9.1977;Hamburg LohbrĂĽgge ,Schleswig-Holstein, 22113;DE;1;DE
30004274;Hannelore;Noordkamp;;žena;23.10.1977;TodenbĂĽttel ,Schleswig-Holstein, 24819;SK;0;SK
30000970;Tius;Kovaltschik;;muž;23.10.1977;Kaiserslautern ,Rheinland-Pfalz, 67663;DE;1;DE
30001210;Yeter;Sondersorge;;žena;12.11.1977;MĂ¶ntenich ,Rheinland-Pfalz, 56754;SK;0;SK
30004472;Cengiz;Brunnenmaier;;muž;25.12.1977;Heretsried ,Bayern, 86465;SK;0;SK
30003115;Kuma;Conz;;muž;3.1.1978;DĂ¶hren ,Sachsen-Anhalt, 39356;AT;2;AT
30005615;Lorelai;Kosloff;;žena;5.1.1978;Aholming ,Bayern, 94527;DE;1;DE
30004952;Keo;Rossnagel;;muž;29.1.1978;Gebstedt ,ThĂĽringen, 99510;SK;0;SK
30009821;Joakim;Poliak;;muž;8.2.1978;Dummerstorf ,Mecklenburg-Vorpommern, 18196;SK;0;SK
30009763;Alira;Junkert;;žena;21.3.1978;Merlscheid ,Rheinland-Pfalz, 54597;DE;1;DE
30009381;Milen;Girrmann;;muž;23.3.1978;Geisa ,ThĂĽringen, 36419;AT;2;AT
30004620;Osmat;Leonhardtsberger;;muž;26.3.1978;Rauschenberg ,Hessen, 35282;SK;0;SK
30003659;Carola;Rusitzka;;žena;23.4.1978;KrummhĂ¶rn ,Niedersachsen, 26736;SK;0;SK
30004550;Varian;Christmeier;;muž;8.5.1978;SĂ¶ren ,Schleswig-Holstein, 24241;AT;2;AT
30003915;Lujia;Mechlenburg;;muž;12.5.1978;Sankt Ingbert ,Saarland, 66386;AT;2;AT
30001020;Matthew;Weihsgerber;;muž;12.5.1978;Wilmersdorf ,Brandenburg, 16356;DE;1;DE
30006163;JĂşlia;Chrisstmann;;žena;19.5.1978;Rott ,Bayern, 86935;SK;0;SK
30008753;Chombong;Ăśnay;;žena;22.6.1978;Hamburg Langenhorn ,Hamburg, 22415;DE;1;DE
30009017;Bozo;Kelleci;;muž;29.6.1978;Hamburg Rissen ,Hamburg, 22587;AT;2;AT
30002195;Tanyanov;Perentz;;muž;27.7.1978;Raunheim ,Hessen, 65479;AT;2;AT
30009541;El-Hassan;Uschpelkat;;muž;10.8.1978;Sangerhausen ,Sachsen-Anhalt, 6526;AT;2;AT
30007995;NazlÄ±;Maasen;;žena;13.8.1978;GroĂź Kelle ,Mecklenburg-Vorpommern, 17207;DE;1;DE
30000832;Krystina;BĂ¤uml;;žena;20.9.1978;Altheim ,Baden-WĂĽrttemberg, 89605;DE;1;DE
30002392;Will;Wozniok;;muž;27.9.1978;Rosenberg ,Baden-WĂĽrttemberg, 74749;DE;1;DE
30006724;Felia;StĂ¶ckner;;žena;30.9.1978;Dingen ,Schleswig-Holstein, 25715;DE;1;DE
30006111;Jenke;Konetzni;;muž;10.10.1978;KĂ¶ln ,Nordrhein-Westfalen, 51109;DE;1;DE
30000841;Irem-Ceylin;Suetterlin;;žena;11.10.1978;Hamburg ,Hamburg, 22763;AT;2;AT
30009801;Leandra;Ă–zsahin;;žena;15.10.1978;Hohenhorn ,Schleswig-Holstein, 21526;SK;0;SK
30004948;Bo;Klewes;;muž;26.10.1978;MĂ¶nchengladbach ,Nordrhein-Westfalen, 41239;AT;2;AT
30008377;Edwart;Dinkelmeyer;;muž;10.11.1978;Neuendorf-Sachsenbande Sachsenbande ,Schleswig-Holstein, 25554;SK;0;SK
30004435;Kathie;Tausendfreundt;;žena;15.11.1978;Boberow ,Brandenburg, 19357;AT;2;AT
30000735;Mieka;Schomann;;žena;20.12.1978;Halbemond ,Niedersachsen, 26524;AT;2;AT
30005246;Lubaba;Nicolson;;muž;12.1.1979;MĂĽnchen ,Bayern, 80337;DE;1;DE
30000307;Jai;Sen;;muž;10.2.1979;Windberge ,Sachsen-Anhalt, 39579;AT;2;AT
30001864;Sebila;Walzl;;žena;28.2.1979;Schwedeneck ,Schleswig-Holstein, 24229;SK;0;SK
30003465;Angelo;BĂĽttner;;muž;9.3.1979;Bischheim ,Rheinland-Pfalz, 67294;DE;1;DE
30003893;Larissa;BarthelmĂ¤Ăź;;žena;10.3.1979;Feldberg ,Baden-WĂĽrttemberg, 79868;SK;0;SK
30001291;Apollo;Glatz;;muž;13.4.1979;Emden ,Niedersachsen, 26723;AT;2;AT
30009622;ElĂ©onore;Wiegent;;žena;26.4.1979;Hamburg Barmbek-SĂĽd ,Hamburg, 22085;SK;0;SK
30001145;Lajan;BĂ¤rtschi;;žena;3.5.1979;Braunschweig ,Niedersachsen, 38106;DE;1;DE
30008223;Bach;Gudernatsch;;muž;6.6.1979;FĂĽrstenberg/Havel ,Brandenburg, 16798;AT;2;AT
30000240;Linh;Hermecke;;žena;11.7.1979;Bornstedt ,Sachsen-Anhalt, 6295;AT;2;AT
30007987;Umi;Saelzle;;žena;1.8.1979;Neukalen ,Mecklenburg-Vorpommern, 17154;SK;0;SK
30002803;Emannuel;Ayaz;;muž;21.8.1979;Salzgitter Gitter ,Niedersachsen, 38259;DE;1;DE
30000092;Amal;Endruteit;;žena;9.9.1979;Beeskow Schneeberg ,Brandenburg, 15848;AT;2;AT
30000074;Manrico;Karabulut;;muž;16.9.1979;Schwarzburg ,ThĂĽringen, 7427;DE;1;DE
30004135;Gilbert;Baltruschies;;muž;24.9.1979;Altheim ,Baden-WĂĽrttemberg, 89605;AT;2;AT
30007104;Julianna;Pietzack;;žena;27.9.1979;Brunnhartshausen ,ThĂĽringen, 36452;AT;2;AT
30005928;Cami;Hartmann;;muž;8.10.1979;Kirchenthumbach ,Bayern, 91281;AT;2;AT
30004616;Conner;Wilczek;;muž;19.10.1979;GeroldsgrĂĽn ,Bayern, 95179;AT;2;AT
30004181;SoĂ©;Hopfensack;;žena;21.10.1979;Langen ,Niedersachsen, 49838;AT;2;AT
30003919;Muhsin;Benesch;;muž;24.10.1979;Aufhausen ,Bayern, 93089;DE;1;DE
30003766;Louane;SchĂĽnemayer;;žena;27.10.1979;Matzlow-Garwitz ,Mecklenburg-Vorpommern, 19372;AT;2;AT
30007664;Mawico;KleiĂź;;muž;10.12.1979;Altenhof ,Schleswig-Holstein, 24340;DE;1;DE
30007835;Peru;SĂ¤lzer;;žena;23.12.1979;Odenbach ,Rheinland-Pfalz, 67748;AT;2;AT
30007154;Elien;Gerharts;;žena;14.1.1980;NĂĽrnberg ,Bayern, 90441;DE;1;DE
30001421;Nemeh;Krauczun;;žena;17.2.1980;Eberbach ,Baden-WĂĽrttemberg, 69412;AT;2;AT
30004994;Oluwashindara;Elsenbroich;;muž;11.3.1980;Rahden ,Nordrhein-Westfalen, 32369;DE;1;DE
30009180;Manuen;Schnitcker;;žena;20.3.1980;Schierling ,Bayern, 84069;AT;2;AT
30002317;Geras;Humel;;muž;3.6.1980;Lauterbach ,Hessen, 36341;DE;1;DE
30002770;Mia;Karlein;;muž;18.6.1980;Kornwestheim ,Baden-WĂĽrttemberg, 70806;DE;1;DE
30008059;Kala;GĂ¶tfert;;žena;31.7.1980;Durbach ,Baden-WĂĽrttemberg, 77770;SK;0;SK
30002543;Hud;Bercht;;muž;13.8.1980;Tornesch ,Schleswig-Holstein, 25436;SK;0;SK
30005308;Fabricia;Glatthaar;;žena;26.8.1980;Edderitz ,Sachsen-Anhalt, 6388;DE;1;DE
30002666;Jaeden;Propstmeier;;muž;5.11.1980;Weng ,Bayern, 84187;AT;2;AT
30004548;Yekta;Kleilein;;žena;9.11.1980;Bad Steben ,Bayern, 95138;DE;1;DE
30000686;Levter;Pittrof;;muž;8.12.1980;Augsburg ,Bayern, 86161;SK;0;SK
30005007;Imri;Stienemeier;;muž;12.12.1980;Nieste ,Hessen, 34329;SK;0;SK
30006279;Gassim;Kattner;;muž;18.12.1980;Bad Harzburg Harlingerode ,Niedersachsen, 38667;SK;0;SK
30006898;Sasi;Seybert;;žena;22.12.1980;Gehlberg ,ThĂĽringen, 98559;SK;0;SK
30002312;Ikan;PfannmĂ¶ller;;muž;15.1.1981;SeĂźlach ,Bayern, 96145;AT;2;AT
30000005;Adam;Novák;Ing.;muž;2.2.1981;Bratislava ,Bratislavský, 29619;DE;1;DE
30003330;Jassin;Wittkowski;;muž;1.3.1981;Frankenhain ,Brandenburg, 4936;AT;2;AT
30001171;Aurelio;Toifl;;muž;22.3.1981;Apensen ,Niedersachsen, 21641;SK;0;SK
30006543;Ali-Elias;HĂ¤mmerlein;;muž;3.4.1981;GĂ¶ssenheim ,Bayern, 97780;AT;2;AT
30001469;Rosetta;Helmdach;;žena;22.4.1981;Salzgitter Hallendorf ,Niedersachsen, 38229;AT;2;AT
30002063;Omoyosola;Kubiak;;žena;2.5.1981;Brieden ,Rheinland-Pfalz, 56829;DE;1;DE
30008908;Gunda;Boomgaarden;;žena;22.5.1981;Meuselwitz ,ThĂĽringen, 4610;DE;1;DE
30000196;Benedikta;Toennis;;žena;16.6.1981;Bremm ,Rheinland-Pfalz, 56814;DE;1;DE
30008691;Elisija;Reichel;;žena;6.7.1981;Schaafhausen ,Niedersachsen, 29451;DE;1;DE
30007940;Amadeo-Maximilian;Meinshausen;;muž;13.7.1981;Simbach ,Bayern, 94436;SK;0;SK
30009990;Nuka;Wulfken;;muž;7.9.1981;Buttlar ,ThĂĽringen, 36419;DE;1;DE
30000684;Casimira;Vollhardt;;žena;14.9.1981;GroĂź Welle ,Brandenburg, 16866;AT;2;AT
30008381;Alexandrova;Filep;;žena;26.9.1981;Breitenhagen ,Sachsen-Anhalt, 39240;AT;2;AT
30007624;Iamis;Manderscheid;;muž;5.10.1981;Luckaitztal ,Brandenburg, 3229;AT;2;AT
30009110;Adama;Klimasz;;muž;11.10.1981;Mulda/Sachsen ,Sachsen, 9619;DE;1;DE
30000051;San;Klebaur;;žena;14.10.1981;Buxtehude ,Niedersachsen, 21614;SK;0;SK
30006083;Iasmina;Schapers;;žena;22.10.1981;Biersdorf ,Rheinland-Pfalz, 54636;AT;2;AT
30001698;Dyunyamin;BartholmeĂź;;muž;24.10.1981;Woringen ,Bayern, 87789;DE;1;DE
30005218;AslÄ±-Nezafet;Freialdenhoven;;žena;25.10.1981;RĂ¶delhausen ,Rheinland-Pfalz, 56858;AT;2;AT
30006861;Lennard-Tristan;Urbanski;;muž;9.11.1981;Lisberg ,Bayern, 96170;DE;1;DE
30009037;Ju-Young;Joust;;muž;12.1.1982;Hammersbach ,Hessen, 63546;SK;0;SK
30008943;Sokol;Bozbiyik;;muž;27.1.1982;Lollar ,Hessen, 35457;AT;2;AT
30000799;Asare;Dvorzak;;muž;4.2.1982;Niedergebra ,ThĂĽringen, 99759;DE;1;DE
30009428;Gregory;Soehnel;;muž;1.3.1982;Osterfeld ,Sachsen-Anhalt, 6721;DE;1;DE
30002081;Harley;Rau;;muž;5.3.1982;Wolferode ,Sachsen-Anhalt, 6295;AT;2;AT
30007050;Samanta;Waffenschmid;;žena;10.3.1982;Haverlah ,Niedersachsen, 38275;AT;2;AT
30002257;Leonie-Vanessa;Maurieschat;;žena;6.4.1982;Erfurt ,ThĂĽringen, 99098;DE;1;DE
30001996;Alys;Kienemund;;žena;10.4.1982;Munster ,Niedersachsen, 29633;SK;0;SK
30006117;Asteri;Jacobsson;;žena;25.4.1982;Bad Nauheim ,Hessen, 61231;DE;1;DE
30007036;Nailah;Laffrenzen;;žena;8.5.1982;Lauf ,Baden-WĂĽrttemberg, 77886;AT;2;AT
30007375;Jasmin;Stocken;;žena;4.6.1982;Petersdorf ,Mecklenburg-Vorpommern, 17348;DE;1;DE
30008875;Babacar;Birnstock;;muž;19.6.1982;Ehrenfriedersdorf ,Sachsen, 9427;AT;2;AT
30003311;Xuri;Gesell;;žena;2.7.1982;GeroldsgrĂĽn ,Bayern, 95179;DE;1;DE
30008638;Mack;Hindrichsen;;muž;3.7.1982;Remscheid ,Nordrhein-Westfalen, 42859;AT;2;AT
30001478;Valla;Slevoigt;;žena;8.7.1982;Steinfeld (Oldenburg) ,Niedersachsen, 49439;AT;2;AT
30009718;Fabricia;Guggenmos;;žena;15.7.1982;Oelsnitz/Erzgebirge ,Sachsen, 9376;DE;1;DE
30004801;Laila;Gerdtz;;žena;27.7.1982;Altglietzen ,Brandenburg, 16259;SK;0;SK
30009335;Meltem;Wolffs;;žena;11.10.1982;Eltville am Rhein ,Hessen, 65345;SK;0;SK
30005263;Ariadne;Breithuth;;žena;12.10.1982;Frankfurt am Main ,Hessen, 65936;DE;1;DE
30006468;Jazzmin;Kleinklaus;;žena;27.10.1982;Seulingen ,Niedersachsen, 37136;DE;1;DE
30004180;Davit;Benisch;;žena;10.11.1982;Rosenbach ,Sachsen, 2708;SK;0;SK
30005463;Makoua;Guetzlaff;;muž;12.11.1982;Wahlsdorf ,Brandenburg, 14913;AT;2;AT
30009809;Ghufran;Schmachtenberger;;žena;15.12.1982;Nauendorf ,Sachsen-Anhalt, 6193;SK;0;SK
30001027;Maira;Radcziwill;;žena;23.2.1983;Haag in Oberbayern ,Bayern, 83527;DE;1;DE
30000224;Taher;Waldau;;muž;23.3.1983;Wittstock/Dosse ,Brandenburg, 16909;DE;1;DE
30009592;Ă‡Ä±nar;Hehring;;muž;28.3.1983;MĂĽnchen ,Bayern, 81545;DE;1;DE
30005931;Malva;Seldenreich;;žena;20.4.1983;Uphusum ,Schleswig-Holstein, 25923;SK;0;SK
30003884;Irma;SchĂ¤ffer;;žena;25.4.1983;Neuenkirchen ,Nordrhein-Westfalen, 48485;AT;2;AT
30000931;Marie-Louis;ter Schmitten;;žena;10.6.1983;Guben ,Brandenburg, 3172;AT;2;AT
30004684;Jolanta;Pfennigschmidt;;žena;14.7.1983;Obersinn ,Bayern, 97791;AT;2;AT
30006185;Painted;KĂ¶rtke;;muž;25.7.1983;Norderstapel ,Schleswig-Holstein, 25868;DE;1;DE
30000373;Linus;Tebus;;muž;6.8.1983;Enzen ,Rheinland-Pfalz, 54646;SK;0;SK
30009020;Lamid-Marvin;Schoonbroodt;;muž;13.8.1983;Ostrau ,Sachsen, 4749;AT;2;AT
30004085;Araya;Tuchscheerer;;žena;17.9.1983;Dortmund ,Nordrhein-Westfalen, 44287;DE;1;DE
30002080;Hoang;Kuljurgies;;muž;5.10.1983;Friedelsheim ,Rheinland-Pfalz, 67159;DE;1;DE
30002085;Kessi;Neizke;;muž;6.10.1983;Aspach ,ThĂĽringen, 99880;DE;1;DE
30008071;Taina;Harnischfeger;;žena;10.10.1983;Hohenselchow ,Brandenburg, 16306;AT;2;AT
30002051;Cato;Quednau;;muž;15.10.1983;Wald ,Bayern, 87616;AT;2;AT
30001368;Aksinia;GĂ¶kbulut;;žena;17.10.1983;Klein Wanzleben ,Sachsen-Anhalt, 39164;SK;0;SK
30005870;Sahin;Kaesermann;;muž;20.10.1983;KĂ¶rdorf ,Rheinland-Pfalz, 56370;SK;0;SK
30003523;Anna-Sofie;Vollmary;;žena;28.10.1983;Langsdorf ,Mecklenburg-Vorpommern, 18334;DE;1;DE
30003642;Nuo;Kleinemeyer;;muž;3.11.1983;KĂĽsten Karmitz ,Niedersachsen, 29482;AT;2;AT
30007557;Hesham;Geerkens;;muž;29.11.1983;Lehrberg ,Bayern, 91611;AT;2;AT
30004404;Jude;Chlaus;;muž;21.12.1983;Vierlinden Alt Rosenthal ,Brandenburg, 15306;DE;1;DE
30006858;Cahit;Joern;;muž;24.12.1983;Ihringen ,Baden-WĂĽrttemberg, 79241;SK;0;SK
30004561;mužah;Zorner;;žena;3.1.1984;GĂĽtzkow ,Mecklenburg-Vorpommern, 17506;SK;0;SK
30004706;Agus;KrĂ¤tzmann;;muž;3.2.1984;Hochdonn ,Schleswig-Holstein, 25712;AT;2;AT
30005932;Feivel;Herrwaldt;;muž;12.2.1984;WĂ¶llstein ,Rheinland-Pfalz, 55597;DE;1;DE
30002283;Nezaket;Brockhansen;;žena;28.4.1984;Straubenhardt ,Baden-WĂĽrttemberg, 75334;DE;1;DE
30005014;JĂĽliye;Waldvogt;;žena;15.7.1984;Hohen Wangelin ,Mecklenburg-Vorpommern, 17194;SK;0;SK
30000976;Kion;Egkert;;muž;25.7.1984;Dreileben ,Sachsen-Anhalt, 39365;DE;1;DE
30008089;Briana;Closner;;žena;4.9.1984;Leutenbach ,Bayern, 91359;SK;0;SK
30003657;FĂ©;Dibold;;žena;19.9.1984;Alpen ,Nordrhein-Westfalen, 46519;DE;1;DE
30009724;Amienata;Chmieletzki;;žena;24.9.1984;Oberwesel ,Rheinland-Pfalz, 55430;SK;0;SK
30006063;Nafeth;Kleybrink;;muž;7.10.1984;Werder ,Brandenburg, 15345;SK;0;SK
30000261;Marceline;Sertkaya;;žena;11.10.1984;Sosberg ,Rheinland-Pfalz, 56858;SK;0;SK
30002032;Vivien;Grail;;muž;3.11.1984;Saulheim ,Rheinland-Pfalz, 55291;SK;0;SK
30000715;Joso;Eichholtz;;muž;3.11.1984;Malchow ,Mecklenburg-Vorpommern, 17213;AT;2;AT
30004677;Evrim;Ewerle;;žena;5.11.1984;Saalburg-Ebersdorf ,ThĂĽringen, 7368;DE;1;DE
30002356;Jeldrik;Schindlmayr;;muž;5.11.1984;Beierstedt ,Niedersachsen, 38382;AT;2;AT
30007258;Ides;GroĂźgoerge;;muž;3.12.1984;RĂ¶dgen ,Sachsen-Anhalt, 6766;AT;2;AT
30006808;Haci;Ohlenschlegel;;muž;19.12.1984;Leinatal ,ThĂĽringen, 99880;SK;0;SK
30008944;Kirian;Engelkemeier;;muž;22.12.1984;Steinen ,Baden-WĂĽrttemberg, 79578;AT;2;AT
30009793;JelĂ©na;Kreutmayer;;žena;1.1.1985;Hamburg AllermĂ¶he ,Hamburg, 21037;SK;0;SK
30006865;Jos;Rickers;;muž;26.1.1985;Dierhagen ,Mecklenburg-Vorpommern, 18347;DE;1;DE
30008649;Lia;Guggenmoser;;žena;1.3.1985;Schweinitz ,Sachsen-Anhalt, 39279;AT;2;AT
30009194;Arien;Hasstenteufel;;muž;7.3.1985;Stuttgart Stuttgart-SĂĽd ,Baden-WĂĽrttemberg, 70184;AT;2;AT
30006635;MalĂ¨na;Soltysek;;žena;13.4.1985;Darmstadt ,Hessen, 64285;SK;0;SK
30002289;Godsent;Eydam;;muž;17.4.1985;Erlenmoos ,Baden-WĂĽrttemberg, 88416;AT;2;AT
30006385;Philias;FlohrschĂĽtz;;muž;26.4.1985;Steinthaleben ,ThĂĽringen, 99707;DE;1;DE
30002214;Razal;Lysak;;žena;17.5.1985;Altendorf ,Bayern, 96146;DE;1;DE
30008370;Lyah;Schinherl;;žena;18.5.1985;GrĂ¶Ăźnitz ,Sachsen-Anhalt, 6632;SK;0;SK
30003785;Lavinio;Zakschewski;;muž;20.6.1985;Heiligenstedten ,Schleswig-Holstein, 25524;AT;2;AT
30009884;Suya;Ito;;žena;4.8.1985;KĂ¶nigseggwald ,Baden-WĂĽrttemberg, 88376;SK;0;SK
30004168;Winta;Schmeer;;žena;30.8.1985;Lippstadt ,Nordrhein-Westfalen, 59558;DE;1;DE
30002318;Balaji;Dincer;;muž;28.9.1985;Sindelfingen ,Baden-WĂĽrttemberg, 71065;DE;1;DE
30003008;Klement;Stanscheit;;muž;22.10.1985;Hennweiler ,Rheinland-Pfalz, 55619;SK;0;SK
30001936;HonorĂ©;Caspersmeyer;;muž;22.10.1985;Zendscheid ,Rheinland-Pfalz, 54655;AT;2;AT
30005900;Nea-Sade;Merk;;žena;9.12.1985;GroĂź DĂ¶lln ,Brandenburg, 17268;SK;0;SK
30000465;SĂ®on;Lukosz;;muž;30.12.1985;Argenschwang ,Rheinland-Pfalz, 55595;DE;1;DE
30004757;Seven-Sude;Firnkorn;;žena;24.1.1986;Clenze Lefitz ,Niedersachsen, 29459;SK;0;SK
30000313;Katarina-Luisa;Eisfeld;;žena;1.2.1986;Philippsthal ,Brandenburg, 14532;AT;2;AT
30000836;Augustine;Schmiederer;;muž;3.2.1986;LemfĂ¶rde ,Niedersachsen, 49448;SK;0;SK
30008860;Satiya;Mewius;;žena;7.2.1986;RĂ¶hrsdorf ,Sachsen, 9247;SK;0;SK
30001781;UvaysoviÄŤ;Sallmon;;muž;6.4.1986;Stuttgart Stuttgart-West ,Baden-WĂĽrttemberg, 70176;SK;0;SK
30001259;Nevrat;Fiddler;;muž;3.5.1986;Karolinenkoog ,Schleswig-Holstein, 25774;SK;0;SK
30007019;Angeliki;Hintze;;žena;17.5.1986;Gusow-Platkow ,Brandenburg, 15306;DE;1;DE
30008337;Breno;Radzuweit;;muž;19.5.1986;Krien ,Mecklenburg-Vorpommern, 17391;AT;2;AT
30000891;Natali;Magirius;;žena;29.5.1986;Aldersbach ,Bayern, 94501;DE;1;DE
30001502;Krasteva;Soltissek;;žena;31.5.1986;RoĂźdorf ,Sachsen-Anhalt, 39307;DE;1;DE
30006062;DĂ©borah;Reinkens;;žena;13.6.1986;Hofgeismar ,Hessen, 34369;DE;1;DE
30001383;Perseus;Claesgens;;muž;18.6.1986;LĂĽdersdorf ,Mecklenburg-Vorpommern, 23923;SK;0;SK
30003482;Vasileios;Zaglmayr;;muž;3.7.1986;Riedelberg ,Rheinland-Pfalz, 66484;AT;2;AT
30009846;Lina-Maria;Novitskiy;;žena;9.7.1986;Hamburg GroĂź Flottbek ,Hamburg, 22609;SK;0;SK
30005719;Tugay-Kaan;Grunbaum;;muž;11.8.1986;Wolsdorf ,Niedersachsen, 38379;AT;2;AT
30003171;Joel-David;Pavlowski;;muž;15.8.1986;Gartow Rondel ,Niedersachsen, 29471;SK;0;SK
30002965;Nolan;Nissen;;muž;1.9.1986;Ellingen ,Bayern, 91792;SK;0;SK
30004001;Severino;Oostenbrink;;muž;14.9.1986;Strasburg ,Mecklenburg-Vorpommern, 17335;SK;0;SK
30003147;Loi;Tamoschat;;muž;24.9.1986;Sternberg ,Mecklenburg-Vorpommern, 19406;DE;1;DE
30001512;Svenson;GĂĽnder;;muž;8.10.1986;Hohes Kreuz ,ThĂĽringen, 37308;SK;0;SK
30005423;Anayah;Schickmair;;žena;21.10.1986;Metten ,Bayern, 94526;AT;2;AT
30003840;Nerza;Groenevelt;;žena;28.10.1986;Linthe ,Brandenburg, 14822;SK;0;SK
30002707;Naum;HaĂźelbarth;;muž;1.12.1986;Loitz ,Mecklenburg-Vorpommern, 17121;SK;0;SK
30002935;Katherine;Munier;;žena;22.12.1986;Rottenbach ,ThĂĽringen, 7422;DE;1;DE
30007043;Omed;Bonertz;;muž;10.1.1987;Roduchelstorf ,Mecklenburg-Vorpommern, 23923;DE;1;DE
30005139;Rumenova;Klincker;;žena;21.1.1987;MeiĂźner ,Hessen, 37290;SK;0;SK
30009019;Harrie;Zirngiebl;;muž;7.2.1987;Rennertshofen ,Bayern, 86643;DE;1;DE
30000718;Abdessalam;Barthen;;muž;23.2.1987;Elstal ,Brandenburg, 14627;SK;0;SK
30006131;Traudi;KlingenhĂ¶fer;;žena;1.3.1987;Hofheim in Unterfranken ,Bayern, 97461;AT;2;AT
30007469;Diana-Nour;Sperber;;žena;10.3.1987;LĂ¶snich ,Rheinland-Pfalz, 54492;DE;1;DE
30001636;Delayna;Beukes;;žena;17.3.1987;Esselbach ,Bayern, 97839;SK;0;SK
30007974;Claas;KirchhĂ¶ffel;;muž;2.4.1987;Bernstadt ,Baden-WĂĽrttemberg, 89182;AT;2;AT
30007421;Arijan;Tatlici;;muž;11.4.1987;Egling an der Paar ,Bayern, 86492;SK;0;SK
30008192;Laea;Koehnle;;žena;9.5.1987;Jameln Breese im Bruche ,Niedersachsen, 29479;DE;1;DE
30007803;Asmin;von Riedel;;žena;16.5.1987;KĂ¤bschĂĽtztal ,Sachsen, 1665;AT;2;AT
30009199;Serhiyevna;von Georgi;;žena;14.6.1987;Frickenhausen am Main ,Bayern, 97252;AT;2;AT
30002486;Marton;Povilaitis;;muž;20.6.1987;KĂ¶ln ,Nordrhein-Westfalen, 50933;DE;1;DE
30001587;Jess;Kools;;žena;27.6.1987;Frellstedt ,Niedersachsen, 38373;AT;2;AT
30005418;Navinajan;Kuchenmeister;;muž;17.7.1987;Wiebelsheim ,Rheinland-Pfalz, 56291;DE;1;DE
30002334;Lan;Waltermann;;žena;24.7.1987;MĂĽlheim an der Ruhr ,Nordrhein-Westfalen, 45475;AT;2;AT
30001852;Fyodor;Alhorn;;muž;6.8.1987;Rosenfeld ,Baden-WĂĽrttemberg, 72348;AT;2;AT
30005414;Thai;WĂ¶lflein;;muž;6.9.1987;Dalberg-Wendelstorf ,Mecklenburg-Vorpommern, 19071;AT;2;AT
30002505;Khairi;Jaspar;;žena;26.9.1987;Ballhausen ,ThĂĽringen, 99955;SK;0;SK
30008185;Mazlum;Martinsson;;muž;27.9.1987;VogtlĂ¤ndisches Oberland ,ThĂĽringen, 7937;SK;0;SK
30005249;Wangui;Sattler;;žena;19.10.1987;Norderstedt ,Schleswig-Holstein, 22850;SK;0;SK
30002139;Nari;HĂ¶fkens;;muž;9.11.1987;Bensheim ,Hessen, 64625;SK;0;SK
30000193;Miroslav;Akkermans;;muž;9.11.1987;Boiensdorf ,Mecklenburg-Vorpommern, 23974;DE;1;DE
30001431;Cordelia;Hanne;;žena;7.12.1987;Regensburg ,Bayern, 93057;AT;2;AT
30002711;Frida-Lisbeth;Flasshaar;;žena;3.1.1988;KĂ¶ln ,Nordrhein-Westfalen, 51145;AT;2;AT
30009469;Saamiya-Jolien;Braendlin;;žena;8.1.1988;Rossau ,Sachsen, 9661;AT;2;AT
30002096;Shakti;Heuser;;žena;12.1.1988;Weng ,Bayern, 84187;AT;2;AT
30005406;Ivaylova;Janack;;žena;23.1.1988;Sankt Aldegund ,Rheinland-Pfalz, 56858;AT;2;AT
30006515;MuratoviÄŤ;Bachstelz;;muž;16.2.1988;Koppatz ,Brandenburg, 3058;DE;1;DE
