CID;Meno/Priezvisko;Priezvisko;Tituly pred;Pohlavie;Datum narodenia;PSČ;Mesto;Kraj;Danovy domicil2
60001108;Israel;Hartwigsen;;muž;15.04.1931;7646;Geisenhain;ThĂĽringen;DE
60009672;Sonya;Schiegel;;žena;15.04.1963;58579;SchalksmĂĽhle;Nordrhein-Westfalen;DE
60009959;Ihsan;Meyerdress;;žena;15.04.1973;56294;Gierschnach;Rheinland-Pfalz;DE
60002052;Siddhi;Masurek;;muž;15.04.1977;74254;Offenau;Baden-WĂĽrttemberg;DE
60006014;Larsen;Reinkemeyer;;muž;15.04.1987;66123;SaarbrĂĽcken;Saarland;DE
60002206;Tabitha;Lindenmaier;;žena;15.04.1991;65189;Wiesbaden;Hessen;DE
60000814;Suhejla;HochmĂĽller;;žena;15.04.1994;21647;Moisburg;Niedersachsen;DE
60009211;Gabrijel;Siegel;;muž;15.04.2006;9337;Hohenstein-Ernstthal;Sachsen;DE
60002689;JĂ¶rnson;SchweinefuĂź;;muž;15.04.1944;18299;Liessow;Mecklenburg-Vorpommern;DE
60009443;Nike;Engelbreth;;žena;15.04.1955;52222;Stolberg (Rheinland);Nordrhein-Westfalen;DE
60007960;LĂ©onor;Zielinski;;žena;15.04.1961;29413;Gieseritz;Sachsen-Anhalt;DE
60009720;Hanah;Matherner;;žena;15.04.2001;16833;Fehrbellin Linum;Brandenburg;DE
60004870;Yusef;Mickeleit;;muž;15.04.2005;79235;Vogtsburg im Kaiserstuhl;Baden-WĂĽrttemberg;DE
60007455;Milan-Connar;Merseburg;;muž;15.04.1950;78662;BĂ¶singen;Baden-WĂĽrttemberg;DE
60006536;Amsel;Gruendling;;žena;15.04.1951;39319;Wulkow;Sachsen-Anhalt;DE
60002706;Tayyab;Meyn;;muž;15.04.1920;93444;KĂ¶tzting;Bayern;DE
60008669;Eveleen;Voelkmann;;žena;15.04.1921;24894;Tolk;Schleswig-Holstein;DE
60001341;Marin;MoĂźmann;;muž;15.04.1921;91796;Ettenstatt;Bayern;DE
60000714;Taika;Brockers;;žena;15.04.1941;36457;Weilar;ThĂĽringen;DE
60000389;Rejhan;Gaerber;;muž;15.04.1948;75389;Neuweiler;Baden-WĂĽrttemberg;DE
60005724;Nezaket;Frikkel;;žena;15.04.1962;88376;KĂ¶nigseggwald;Baden-WĂĽrttemberg;DE
60001641;Felisa;Nitzscher;;žena;15.04.1962;83329;Waging am See;Bayern;DE
60002833;Welf;Johannesmeyer;;muž;15.04.2005;27570;Bremerhaven;Bremen;DE
60004461;Shereen;Woltermann;;žena;15.05.1921;34260;Kaufungen;Hessen;DE
60008735;Mourice;Mattheus;;muž;15.05.1928;92521;Schwarzenfeld;Bayern;DE
60000082;Darleen;Barg;;žena;15.05.1932;21385;Oldendorf (Luhe);Niedersachsen;DE
60001300;Manar;Hinzke;;muž;15.05.1940;69436;SchĂ¶nbrunn;Baden-WĂĽrttemberg;DE
60002877;Ă–zay;Halfinger;;muž;15.05.1946;45889;Gelsenkirchen;Nordrhein-Westfalen;DE
60000871;Ann;Hardtmann;;žena;15.05.1962;86919;Utting am Ammersee;Bayern;DE
60001236;Yu-Jin;Helmeke;;žena;15.05.1985;67308;Niefernheim-Zellertal;Rheinland-Pfalz;DE
60003768;Selay;Kastner;;žena;15.05.1922;66871;Ehweiler;Rheinland-Pfalz;DE
60002033;ViacheslaviÄŤ;Ulreich;;muž;15.05.1946;6408;Aderstedt;Sachsen-Anhalt;DE
60002692;Olympia;GraĂźkemper;;žena;15.05.1950;6526;Wippra;Sachsen-Anhalt;DE
60009940;Mino;WeyĂźer;;žena;15.05.1964;37345;Steinrode;ThĂĽringen;DE
60003378;Thao-Alea;Laurentsen;;žena;15.05.1995;77716;Hofstetten;Baden-WĂĽrttemberg;DE
60007973;Nehir;Hlava;;muž;15.05.1921;26529;Upgant-Schott;Niedersachsen;DE
60006430;Aniik;Scherper;;muž;15.05.1944;25376;Borsfleth;Schleswig-Holstein;DE
60009845;Tahira;BalĂź;;žena;15.05.1985;37216;Witzenhausen;Hessen;DE
60004518;Jakob-Luis;Proebstel;;muž;15.05.1988;25712;Hochdonn;Schleswig-Holstein;DE
60004353;Saad;Schwalbe;;muž;15.05.2006;4509;Delitzsch;Sachsen;DE
60006539;Chimkasi;Ă–hlhorn;;žena;15.05.2008;31691;Seggebruch Schierneichen-Deinsen;Niedersachsen;DE
60004066;Klea;WiĂźkamp;;žena;15.05.1930;55494;MĂ¶rschbach;Rheinland-Pfalz;DE
60008315;Takumi;Mermertas;;muž;15.05.1941;58332;Schwelm;Nordrhein-Westfalen;DE
60000298;Jannic;Ahlfs;;muž;15.05.1949;66484;Dietrichingen;Rheinland-Pfalz;DE
60000062;David-Samson;Weisbrot;;muž;15.05.1950;29584;Himbergen;Niedersachsen;DE
60009094;Nilian;Pfannenschmidt;;žena;15.05.1957;96484;Meeder;Bayern;DE
60003962;CĂ¤sar;Hilweg;;muž;15.05.1964;25764;ReinsbĂĽttel;Schleswig-Holstein;DE
60002688;Daliyah-Shahira;Krawieczek;;žena;15.05.1967;85445;Oberding;Bayern;DE
60005430;Taip;Schnellinger;;muž;15.05.1970;9322;Penig;Sachsen;DE
60003779;Godiva-AmĂ©lie;Bergschmidt;;žena;15.05.1983;86502;Laugna;Bayern;DE
60001494;Čiyar;Achtermann;;muž;15.05.1978;48369;Saerbeck;Nordrhein-Westfalen;DE
60004391;Annika;Chmielowska;;žena;15.05.1934;67822;Oberhausen an der Appel;Rheinland-Pfalz;DE
60000311;AmĂ©n;Schafbauer;;muž;15.05.1951;79713;Bad SĂ¤ckingen;Baden-WĂĽrttemberg;DE
60004764;Caroline;GresskĂ¤mper;;žena;15.05.1953;53539;Bodenbach;Rheinland-Pfalz;DE
60003522;Erikova;Torschmied;;žena;15.05.1922;74549;Wolpertshausen;Baden-WĂĽrttemberg;DE
60002755;Akimasa;Binzel;;muž;15.05.1958;84100;Niederaichbach;Bayern;DE
60003947;Fosu;Stoeke;;muž;15.05.1961;6347;FriedeburgerhĂĽtte;Sachsen-Anhalt;DE
60009177;Nilan;Herschbach;;muž;15.05.1966;22605;Hamburg Bahrenfeld;Hamburg;DE
60004127;Melahat;Bajohr;;žena;15.05.1989;6780;SpĂ¶ren;Sachsen-Anhalt;DE
60007939;Ilyan;Tezlow;;muž;15.05.1992;16269;Wriezen;Brandenburg;DE
60002268;Davorin;Thibaud;;muž;15.05.2009;27446;Deinstedt;Niedersachsen;DE
60005409;Zori;Peheim;;žena;15.05.1922;39599;KĂ¤then;Sachsen-Anhalt;DE
60004069;Phill;Wernli;;muž;15.05.1951;8371;Glauchau;Sachsen;DE
60001999;Tumusiime;Karstaedt;;žena;15.05.1955;16348;Ruhlsdorf;Brandenburg;DE
60002816;Arfa;DrockenmĂĽller;;žena;15.05.1925;7426;Bechstedt;ThĂĽringen;DE
60000411;Aseye;BarthelmĂ¤;;žena;15.05.1932;89350;DĂĽrrlauingen;Bayern;DE
60002399;Saeed;Hofherr;;muž;15.05.1949;24790;Rade bei Rendsburg;Schleswig-Holstein;DE
60005722;Milija;SchĂ¤ncke;;muž;15.05.1954;96486;Lautertal;Bayern;DE
60006204;Meyar;Bucher;;žena;15.05.1980;21787;Oberndorf;Niedersachsen;DE
60000109;Pilvi;Aybar;;žena;15.05.1921;56204;Hillscheid;Rheinland-Pfalz;DE
60003826;Sulfikar;Starkmann;;muž;15.05.1934;16909;Heiligengrabe Grabow bei Blumenthal;Brandenburg;DE
60005777;DmitryeviÄŤ;Wietzorrek;;muž;15.05.1940;20144;Hamburg Rotherbaum;Hamburg;DE
60004079;Spyridon;Wekesser;;muž;15.05.1948;67127;RĂ¶dersheim-Gronau;Rheinland-Pfalz;DE
60006633;Bruno;Behrbom;;muž;15.05.1956;8321;Zschorlau;Sachsen;DE
60005293;Emani;Brenten;;žena;15.05.1960;97288;Theilheim;Bayern;DE
60000255;Alkan;Taskesen;;muž;15.05.1993;55765;Rimsberg;Rheinland-Pfalz;DE
60006220;Sefika;KnackfuĂź;;žena;15.05.1996;89446;Ziertheim;Bayern;DE
60007287;Blake;Christl;;muž;15.05.2005;47551;Bedburg-Hau;Nordrhein-Westfalen;DE
60009927;Channa;Andre;;žena;16.01.1924;6279;FarnstĂ¤dt;Sachsen-Anhalt;DE
60004973;Mira;GrĂĽnhut;;žena;16.01.1925;40211;DĂĽsseldorf;Nordrhein-Westfalen;DE
60007397;Alve;Sternkicker;;muž;16.01.1936;93164;Brunn;Bayern;DE
60002540;Raza;SchĂ¤uble;;muž;16.01.1977;9633;HalsbrĂĽcke;Sachsen;DE
60006900;Natali;Schimetscheck;;muž;16.01.1966;18196;Damm;Mecklenburg-Vorpommern;DE
60005307;Jigyasa;KĂ¶lbli;;žena;16.01.1974;57539;HĂ¶vels;Rheinland-Pfalz;DE
60004280;Zeynep;FĂĽrstberger;;žena;16.01.1999;91320;Ebermannstadt;Bayern;DE
60008267;IsaĂ­as;Anton;;muž;16.01.2003;24794;Borgstedt;Schleswig-Holstein;DE
60001913;Naaman;Katschmarek;;muž;16.01.1921;69245;Bammental;Baden-WĂĽrttemberg;DE
60001810;Mian;Breithut;;muž;16.01.1926;96523;Steinach;ThĂĽringen;DE
60006866;Ody;KoeĂźler;;muž;16.01.1959;57629;Atzelgift;Rheinland-Pfalz;DE
60006944;Jamison;Lampert;;muž;16.01.1972;4889;Schildau;Sachsen;DE
60001075;Brand;Roesl;;muž;16.01.1928;20354;Hamburg Rotherbaum;Hamburg;DE
60006674;Arielle;Jakobeit;;žena;16.01.1948;48496;Hopsten;Nordrhein-Westfalen;DE
60003813;Hemera;Wolze;;žena;16.01.1952;24109;Melsdorf;Schleswig-Holstein;DE
60006310;BeyazÄ±t;KĂĽhlenwind;;muž;16.01.1957;6688;GroĂźkorbetha;Sachsen-Anhalt;DE
60000211;Dumebi;SĂ¶ltenfuhs;;žena;16.01.2000;88367;Hohentengen;Baden-WĂĽrttemberg;DE
60002146;Marika;Rasmussen;;žena;16.01.2005;56412;Untershausen;Rheinland-Pfalz;DE
60002192;Leonti;Darcan;;muž;16.01.1922;93476;Blaibach;Bayern;DE
60002975;Merdian;BĂ¤uerle;;muž;16.01.1924;56283;Mermuth;Rheinland-Pfalz;DE
60009398;Lilli;Englmayer;;žena;16.01.1943;73575;Leinzell;Baden-WĂĽrttemberg;DE
60000674;Alyanna;CloĂźe;;žena;16.01.1962;54595;Gondenbrett;Rheinland-Pfalz;DE
60001436;Tuan;Groenefeld;;muž;16.01.1966;17237;Userin;Mecklenburg-Vorpommern;DE
60006194;Yllgon;Lorbeer;;muž;16.01.1972;91599;Dentlein am Forst;Bayern;DE
60000377;Stern;von Runkel;;žena;16.01.1987;29496;Waddeweitz Maddau;Niedersachsen;DE
60002612;Mar;Hensse;;žena;16.01.1998;64711;Erbach;Hessen;DE
60008931;Maike;Malcherrek;;žena;16.01.2004;34590;Wabern;Hessen;DE
60003448;Bonta;Strakerjahn;;žena;16.01.1927;97234;Reichenberg;Bayern;DE
60009968;Soraja;Kirchenmajer;;žena;16.01.1940;29359;Habighorst;Niedersachsen;DE
60002997;Bartlomiej;Beers;;muž;16.01.1956;55232;Alzey;Rheinland-Pfalz;DE
60002394;Marie;Biernath;;muž;16.01.1999;97234;Reichenberg;Bayern;DE
60005575;Ishini;Pfefferlein;;žena;16.01.2004;2681;Kirschau;Sachsen;DE
60000383;Jordi;Safak;;muž;16.01.2008;6347;FriedeburgerhĂĽtte;Sachsen-Anhalt;DE
60004294;Eleni;Kaltschmid;;žena;16.01.1926;31134;Hildesheim;Niedersachsen;DE
60008595;Quetsche;Wrublewsky;;žena;16.01.1930;86447;Aindling;Bayern;DE
60004909;Nanuk;Koopmann;;muž;16.01.1962;53179;Bonn;Nordrhein-Westfalen;DE
60008781;Roderich;Lytvynov;;muž;16.01.1971;2747;Berthelsdorf;Sachsen;DE
60001678;Lienard;Roedel;;muž;16.01.2005;19205;RĂ¶gnitz;Mecklenburg-Vorpommern;DE
60001134;Korneel;GĂĽngĂ¶rmĂĽs;;muž;16.01.1925;57586;Weitefeld;Rheinland-Pfalz;DE
60007948;Basille;MattmĂĽller;;žena;16.01.1931;84184;Tiefenbach;Bayern;DE
60006497;Justas;Esposito;;muž;16.01.1944;99096;Erfurt;ThĂĽringen;DE
60001485;Olouwafoumi;Karacelik;;žena;16.01.1946;17309;SchĂ¶nwalde;Mecklenburg-Vorpommern;DE
60007221;Detlef;Heidenrich;;muž;16.01.1957;4874;Belgern;Sachsen;DE
60002888;Friedalotte;Rassmuss;;žena;16.01.1964;79215;Elzach;Baden-WĂĽrttemberg;DE
60004984;Darek;Scherfchen;;muž;16.01.1970;25767;OffenbĂĽttel;Schleswig-Holstein;DE
60003081;Nefeli;Witzleb;;žena;16.01.1971;49681;Garrel;Niedersachsen;DE
60002453;Mallory;Gehrlicher;;žena;16.01.1978;25368;Kiebitzreihe;Schleswig-Holstein;DE
60008791;Ehi;Bientzle;;muž;16.01.1986;98617;Henneberg;ThĂĽringen;DE
60008066;Harvir;Lieble;;muž;16.01.2003;31737;Rinteln Todenmann;Niedersachsen;DE
60005302;Mihrimah;Strassmann;;žena;16.02.1928;73105;DĂĽrnau;Baden-WĂĽrttemberg;DE
60003106;Kristoff;Tkotsch;;muž;16.02.1956;24861;Bergenhusen;Schleswig-Holstein;DE
60006810;Marela;Henzelin;;žena;16.02.1959;54552;StrotzbĂĽsch;Rheinland-Pfalz;DE
60006639;Heluandes;Oechslin;;muž;16.02.1960;22457;Hamburg Niendorf;Hamburg;DE
60006297;Henner;SchĂ¶nekĂ¤s;;muž;16.02.1963;4860;PflĂĽckuff;Sachsen;DE
60002444;Saad;StraĂźheim;;muž;16.02.1984;97255;Gelchsheim;Bayern;DE
60004498;Tajana;Buhk;;žena;16.02.1937;28199;Bremen;Bremen;DE
60008317;Lupa;Rybar;;žena;16.02.1947;54316;Franzenheim;Rheinland-Pfalz;DE
60006736;TuÄźce;Niclaus;;žena;16.02.1920;19217;BĂĽlow;Mecklenburg-Vorpommern;DE
60008913;Lotta-Lilou;Fogt;;žena;16.02.1937;9212;Limbach-Oberfrohna;Sachsen;DE
60007531;Lorelei;Kaufels;;žena;16.02.1938;9618;GroĂźhartmannsdorf;Sachsen;DE
60004901;MikhayiloviÄŤ;Saegebrecht;;muž;16.02.1941;6528;GroĂźleinungen;Sachsen-Anhalt;DE
60007692;Runa;Willinck;;žena;16.02.1955;26345;Bockhorn Ellenserdammersiel;Niedersachsen;DE
60009135;Suhejla;Bausewein;;žena;16.02.1988;4129;Leipzig;Sachsen;DE
60007786;Yaron;Hinzman;;muž;16.02.2002;17375;Grambin;Mecklenburg-Vorpommern;DE
60005569;Denisovna;Brunetti;;žena;16.02.1939;15848;Friedland Klein Muckrow;Brandenburg;DE
60000527;Mia-Emilia;Andruleit;;žena;16.02.1940;84564;Oberbergkirchen;Bayern;DE
60009500;Mahizer;Thebuss;;žena;16.02.1950;19300;Zierzow;Mecklenburg-Vorpommern;DE
60007846;GĂĽldane;Wizoreck;;žena;16.02.1959;72291;Betzweiler-WĂ¤lde;Baden-WĂĽrttemberg;DE
60000796;Lieske;Schmedding;;žena;16.02.1985;6110;Halle;Sachsen-Anhalt;DE
60006551;Andrasch;Neumann;;muž;16.02.1990;63930;Neunkirchen;Bayern;DE
60002559;Zayne;Schniderjan;;muž;16.02.2003;86477;Adelsried;Bayern;DE
60005788;Altair;Clawsing;;muž;16.02.2005;74424;BĂĽhlertann;Baden-WĂĽrttemberg;DE
60004019;Casandra;Zurlinden;;žena;16.02.2006;66907;Rehweiler;Rheinland-Pfalz;DE
60008503;Rayyan;Tkatchenko;;muž;16.02.1933;90587;Tuchenbach;Bayern;DE
60008361;Tiah;Widekind;;žena;16.02.1954;26624;SĂĽdbrookmerland Forlitz-Blaukirchen;Niedersachsen;DE
60002790;Avelino;Habersaat;;muž;16.02.1986;16845;Sieversdorf-Hohenofen;Brandenburg;DE
60004078;Raha;Fritzsch;;žena;16.02.1989;37699;FĂĽrstenberg;Niedersachsen;DE
60009085;Julian-Paul;HĂ¶rtling;;muž;16.02.1953;79685;HĂ¤g-Ehrsberg;Baden-WĂĽrttemberg;DE
60002107;Hellen;Budack;;žena;16.02.1984;37217;Witzenhausen;Hessen;DE
60009430;Darlynn;Mohnsahm;;žena;16.02.2009;25997;HĂ¶rnum;Schleswig-Holstein;DE
60002288;Macky;Yozgat;;muž;16.02.1976;41466;Neuss;Nordrhein-Westfalen;DE
60006768;Alani;KlĂ¶Ăź;;žena;16.02.1935;67744;Homberg;Rheinland-Pfalz;DE
60000265;Dariev;Ernstmeyer;;muž;16.02.1952;89185;HĂĽttisheim;Baden-WĂĽrttemberg;DE
60007008;ZerĹźin;Akkaya;;žena;16.02.1966;6917;Jessen (Elster) Leipa;Sachsen-Anhalt;DE
60002962;Walid;Linder;;žena;16.02.1968;3205;Lipten;Brandenburg;DE
60001239;Thunyarut;Tinnemeier;;žena;16.02.1970;89040;Ulm;Baden-WĂĽrttemberg;DE
60002258;Jenny-Vivien;ThomĂ©;;žena;16.02.2000;54518;Arenrath;Rheinland-Pfalz;DE
60009696;Mladenova;Thiessel;;muž;16.02.1920;52477;Alsdorf;Nordrhein-Westfalen;DE
60002142;Khalil-Abderrahmane;Moenck;;muž;16.02.1936;34121;Kassel;Hessen;DE
60004599;Delnaz;Musil;;žena;16.02.1943;54472;Longkamp;Rheinland-Pfalz;DE
60000487;Finn-Leon;Pfeffer;;muž;16.02.1953;36103;Flieden;Hessen;DE
60000089;ÄÄng;Wedekindt;;muž;16.02.1955;23847;Meddewade;Schleswig-Holstein;DE
60001402;Davey;Freercks;;muž;16.02.1974;67823;Obermoschel;Rheinland-Pfalz;DE
60006839;AndrĂˇs;Fitzen;;muž;16.02.1975;24392;Brebel;Schleswig-Holstein;DE
60005725;Duha;Scharschmidt;;žena;16.02.1937;21407;Deutsch Evern;Niedersachsen;DE
60004806;Stamov;Katzmarski;;muž;16.02.1938;88145;Opfenbach;Bayern;DE
60001974;Stellan;Krumschmid;;muž;16.02.1949;71543;WĂĽstenrot;Baden-WĂĽrttemberg;DE
60000983;Ayrton;Knoller;;muž;16.02.1952;37345;Neustadt;ThĂĽringen;DE
60009740;Putra;Kurbgeweit;;muž;16.02.1955;49356;Diepholz;Niedersachsen;DE
60000271;Jia-Yan;Oehlerich;;muž;16.02.1972;66127;SaarbrĂĽcken;Saarland;DE
60003985;Fanni;Frueauff;;žena;16.03.1931;8393;Meerane;Sachsen;DE
60009481;Malini;Clasmeyer;;žena;16.03.1933;19067;Rubow;Mecklenburg-Vorpommern;DE
60005107;Lilani;Kowalewitsch;;žena;16.03.1939;17099;Datzetal;Mecklenburg-Vorpommern;DE
60009771;Nawal;Mukkenfuss;;žena;16.03.1946;4509;Zschortau;Sachsen;DE
60003174;Louie;OberhĂ¤nsli;;žena;16.03.1960;88279;Amtzell;Baden-WĂĽrttemberg;DE
60000664;Arne;Sitt;;muž;16.03.1929;42275;Wuppertal;Nordrhein-Westfalen;DE
60006238;Tiana;Meyncke;;žena;16.03.1948;6809;Petersroda;Sachsen-Anhalt;DE
60002406;Atman;Hebrok;;muž;16.03.1950;12055;Berlin;Berlin;DE
60003956;Lyen;Hieronymi;;muž;16.03.1966;54340;Riol;Rheinland-Pfalz;DE
60007111;Ana-Sophia;Siegerth;;žena;16.03.1980;90482;NĂĽrnberg;Bayern;DE
60008250;Princessa;Collinet;;žena;16.03.2005;53123;Bonn;Nordrhein-Westfalen;DE
60009304;Jenessa;Lindemaier;;žena;16.03.1956;89129;Nerenstetten;Baden-WĂĽrttemberg;DE
60001200;Assia;Rudolphy;;žena;16.03.1956;80469;MĂĽnchen;Bayern;DE
60009413;Rosabella;Ulucay;;žena;16.03.1942;15370;Petershagen-Eggersdorf;Brandenburg;DE
60002870;Wubshet;Branz;;žena;16.03.1951;6647;Saubach;Sachsen-Anhalt;DE
60008024;Amany;Viechtel;;žena;16.03.1927;66894;Langwieden;Rheinland-Pfalz;DE
60007058;Bas;Pirrmann;;muž;16.03.1929;92263;Ebermannsdorf;Bayern;DE
60002274;PatriĹŁiea;Tepecik;;žena;16.03.1937;83365;NuĂźdorf;Bayern;DE
60009363;Mex;Bete;;muž;16.03.1940;78256;SteiĂźlingen;Baden-WĂĽrttemberg;DE
60004590;Nilla;Anton;;žena;16.03.1948;70174;Stuttgart Stuttgart-Mitte;Baden-WĂĽrttemberg;DE
60004526;Hadzera;Baeumle;;žena;16.03.1972;33605;Bielefeld;Nordrhein-Westfalen;DE
60001918;Steffen;Konzemann;;muž;16.03.1990;7646;Rattelsdorf;ThĂĽringen;DE
60002983;Marusev;Kitel;;muž;16.03.1994;20149;Hamburg;Hamburg;DE
60000696;Valentinova;Seidenstecher;;žena;16.03.1922;67259;Heuchelheim bei Frankenthal;Rheinland-Pfalz;DE
60008264;Äan;Betzoldt;;žena;16.03.1965;6528;Rotha;Sachsen-Anhalt;DE
60004726;TherĂ©se;Doepfer;;žena;16.03.1968;55595;Burgsponheim;Rheinland-Pfalz;DE
60002449;Yerdenovna;Romeika;;žena;16.03.1996;27474;Cuxhaven;Niedersachsen;DE
60006761;Daviti;Lieberts;;žena;16.03.1922;79423;Heitersheim;Baden-WĂĽrttemberg;DE
60007642;Thayler;Sznayder;;muž;16.03.1923;29468;Bergen (Dumme) WĂ¶hningen;Niedersachsen;DE
60003749;Yoshua-Damian;Kuchenbecker;;muž;16.03.1983;29451;Dannenberg (Elbe) PredĂ¶hlsau;Niedersachsen;DE
60005992;Bisan;Weldher;;žena;16.03.1987;45661;Recklinghausen;Nordrhein-Westfalen;DE
60002143;Othman;Unterkoetter;;muž;16.03.2006;39291;Ziepel;Sachsen-Anhalt;DE
60009824;Sieghild;Mukenhirn;;žena;16.03.1939;56355;Bettendorf;Rheinland-Pfalz;DE
60002726;Naveen;Creutzer;;žena;16.03.1989;29473;GĂ¶hrde Kollase;Niedersachsen;DE
60007677;Alif;Biernot;;muž;16.03.1992;14641;Ribbeck;Brandenburg;DE
60000263;Xiya;Kirchmair;;žena;16.03.1997;23881;Koberg;Schleswig-Holstein;DE
60001967;Ashton;BrĂĽderle;;muž;16.03.1922;25878;Seeth;Schleswig-Holstein;DE
60000293;Ann-Lyane;Biyikli;;žena;16.03.1930;14641;Wustermark;Brandenburg;DE
60006328;Pradyumn;Pfalzgraf;;muž;16.03.1936;98669;Veilsdorf;ThĂĽringen;DE
60007687;Loan;Kovac;;muž;16.03.1965;78606;Seitingen-Oberflacht;Baden-WĂĽrttemberg;DE
60009288;Osazee;Johnson;;muž;16.03.1985;85131;Pollenfeld;Bayern;DE
60000326;Lucretia;Czarnecki;;žena;16.03.2005;88167;RĂ¶thenbach (AllgĂ¤u);Bayern;DE
60006537;Lekysha;Wolters;;žena;16.03.2007;31032;Betheln;Niedersachsen;DE
60005885;Emin-Noah;Haintze;;muž;16.03.1952;23845;Oering;Schleswig-Holstein;DE
60009832;Laure;Kerstner;;žena;16.03.1975;7973;Greiz;ThĂĽringen;DE
60001672;EnĂ©;Vahrenkamf;;žena;16.03.1996;54636;Biersdorf;Rheinland-Pfalz;DE
60002325;Silvestarova;Siebald;;žena;16.03.2001;29581;Gerdau;Niedersachsen;DE
60009653;Swift;Kwiatkowsky;;muž;16.03.2002;55469;Bergenhausen;Rheinland-Pfalz;DE
60003452;Aad-Bo;Herdecke;;muž;16.04.1950;79341;Kenzingen;Baden-WĂĽrttemberg;DE
60009327;Dijle;Backmeister;;žena;16.04.1955;96123;Litzendorf;Bayern;DE
60002930;Ceyla;Hardwig;;žena;16.04.1966;71277;Rutesheim;Baden-WĂĽrttemberg;DE
60006313;Hasanov;Wertz;;muž;16.04.1973;90441;NĂĽrnberg;Bayern;DE
60006850;Marvins;Hainzlmayr;;muž;16.04.1992;60388;Frankfurt am Main;Hessen;DE
60008916;Hevin;Marterstock;;žena;16.04.1999;67280;Quirnheim;Rheinland-Pfalz;DE
60006240;Ahmed-Cherif;Kisacik;;muž;16.04.2005;38556;Bokensdorf;Niedersachsen;DE
60009675;Alysa;Dietzmeyer;;žena;16.04.1930;90443;NĂĽrnberg;Bayern;DE
60000348;Eleah;Nachbar;;žena;16.04.1950;83671;Benediktbeuern;Bayern;DE
60004941;Vincent-Constantin;Behme;;muž;16.04.1956;71394;Kernen im Remstal;Baden-WĂĽrttemberg;DE
60002919;Malte;Kleineke;;muž;16.04.1966;96155;Buttenheim;Bayern;DE
60006741;Skyler-Horatio;Reineke;;muž;16.04.2004;31592;Stolzenau Holzhausen;Niedersachsen;DE
60008700;Idia;Pavlowski;;muž;16.04.1955;26419;Schortens MiddelsfĂ¤hr;Niedersachsen;DE
60005178;Aleksej;Erdem;;muž;16.04.1992;66882;HĂĽtschenhausen;Rheinland-Pfalz;DE
60001242;Wioletta;Kurschat;;žena;16.04.1921;24986;RĂĽde;Schleswig-Holstein;DE
60004219;Mathies;Hansjakob;;muž;16.04.1933;56858;Grenderich;Rheinland-Pfalz;DE
60005851;AgnĂ¨s;Surbaeck;;žena;16.04.1947;94265;Patersdorf;Bayern;DE
60004945;Emilia-Leni;Graesser;;žena;16.04.1952;6268;GrockstĂ¤dt;Sachsen-Anhalt;DE
60006501;Themistoklis;Thywissen;;muž;16.04.1953;7580;Linda bei Weida;ThĂĽringen;DE
60005649;Ain;Francois;;žena;16.04.1979;97285;Tauberrettersheim;Bayern;DE
60001931;Gideon;Petrovic;;muž;16.04.1993;6773;Kemberg;Sachsen-Anhalt;DE
60007965;Dones;Helmbold;;muž;16.04.1994;88368;Bergatreute;Baden-WĂĽrttemberg;DE
60003694;Ardita;Helmschmidt;;žena;16.04.2005;41539;Dormagen;Nordrhein-Westfalen;DE
60005342;Yakovlevna;Betzle;;žena;16.04.1927;72356;Dautmergen;Baden-WĂĽrttemberg;DE
60001895;Lilit;Daenzer;;žena;16.04.1954;15913;Laasow;Brandenburg;DE
60004947;Julen;GĂ¶ddecke;;žena;16.04.1977;31737;Rinteln Engern;Niedersachsen;DE
60006129;Galime;von Manz;;žena;16.04.1979;66887;Rutsweiler am Glan;Rheinland-Pfalz;DE
60000503;Zeki;Wiesenmeier;;muž;16.04.1987;24211;KĂĽhren;Schleswig-Holstein;DE
60005921;Titania;Hefner;;žena;16.04.1991;67591;MĂ¶rstadt;Rheinland-Pfalz;DE
60007351;VĂ˘n;Grewe;;žena;16.04.1994;79802;Dettighofen;Baden-WĂĽrttemberg;DE
60008517;Hussain;GĂ¤nsshirt;;žena;16.04.1929;56379;Obernhof;Rheinland-Pfalz;DE
60004969;Eilhard;Gruenheit;;muž;16.04.1930;76149;Karlsruhe;Baden-WĂĽrttemberg;DE
60008521;Arzu;BreenkĂ¶tter;;žena;16.04.1935;56377;Misselberg;Rheinland-Pfalz;DE
60000183;Fethi;Schubardt;;muž;16.04.1942;99869;RemstĂ¤dt;ThĂĽringen;DE
60006428;Feim;Sitzman;;žena;16.04.1949;97618;Wollbach;Bayern;DE
60009465;Mia-Louisa;Werndel;;žena;16.04.1961;79801;Hohentengen am Hochrhein;Baden-WĂĽrttemberg;DE
60006625;Xiaoxin;Weissmantel;;žena;16.04.2007;37647;Vahlbruch;Niedersachsen;DE
60008476;Daud;Wend;;muž;16.04.2009;33100;Paderborn;Nordrhein-Westfalen;DE
60001896;Eve-Marleen;KlingĂ¶hrl;;žena;16.04.1985;6333;Sylda;Sachsen-Anhalt;DE
60007612;Kristina;Ondrich;;žena;16.04.2004;7381;Paska;ThĂĽringen;DE
60000472;Max-Henry;DĂ¶rre;;muž;16.04.2004;37308;Sickerode;ThĂĽringen;DE
60004989;Lois;Woizick;;muž;16.04.2008;27245;Kirchdorf;Niedersachsen;DE
